Cosignee,Origin,Destination
 Meritor Inc. (Fletcher) ," Barcelona, Spain"," Savannah, Georgia"
 Meritor Inc-Fletcher Warehouse ," Barcelona, Spain"," Savannah, Georgia"
 Attica Hydraulic Exchange Inc ," Barcelona, Spain"," New York, New York"
 Alliance Laundry Systems Llc ," Vung Tau, Vietnam"," Los Angeles, California"
 Scott Engineering and Procurement ," Vung Tau, Vietnam"," Long Beach, California"
 Nsk Corporation Santa Fe Springs ," Laem Chabang, Thailand"," Los Angeles, California"
 Kongsberg Automotive Intl- Easley D ," Goteborg, Sweden"," New York, New York"
 Neopart Llc ," Abu Kir Bay, Egypt"," New York, New York"
 Bearing Enterprises Inc ," Barcelona, Spain"," New York, New York"
 Frtk Logistics S.a ," Haifa, Israel"," New York, New York"
 Thyssenkrupp Automotive Systems ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Proveedora Ind De Tlalnepantla Sa ," Barcelona, Spain"," Port Everglades, Florida"
 Koyo Needle Bearings (Wuxi) Co Ltd. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Esquivel Autopartes Sa Cv ," Barcelona, Spain"," Port Everglades, Florida"
 Almacen Central Refaccionario ," Haifa, Israel"," New York, New York"
 M.D.M Bearing Inc ," Barcelona, Spain"," New York, New York"
 Reynolds Machine Co. Inc ," Barcelona, Spain"," New York/Newark Area, Newark, New Jersey"
" Superior Air Parts, In. "," Haifa, Israel"," New York, New York"
 Ingalls Shipbuilding ," Hamble, United Kingdom"," New York, New York"
 Refacciones Y Bandas De Michoacan ," Barcelona, Spain"," Port Everglades, Florida"
 Baleros Y Retenes Suarez Sa De Cv ," Barcelona, Spain"," Port Everglades, Florida"
 Stihl Incorporated ," Bremerhaven, Federal Republic of Germany"," Norfolk, Virginia"
 Ventana Serra S.a. De C.V. ," Valencia, Spain"," Port Everglades, Florida"
 Alliance Laundry Systems ," Vung Tau, Vietnam"," Los Angeles, California"
 Vestas Nacelles America Inc. ," Le Havre, France"," Houston, Texas"
 Dresser-Rand Company ," Liverpool, United Kingdom"," New York, New York"
 Central De Partes Y Tandem Sa De Cv ," Barcelona, Spain"," Port Everglades, Florida"
 Veronica Torres Zarate ," Barcelona, Spain"," Port Everglades, Florida"
 Atlantic Bearin Services ," Valencia, Spain"," Port Everglades, Florida"
 the Timken Company ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
" Koyo Bearings, Usa Llc. "," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Jtekt North America Corporation ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Rbc Precision Prod. Bremen ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Agencia Vendedora De Autopartes S.a ," Haifa, Israel"," New York, New York"
 Celadon Dedicated Services ," Colombo, Sri Lanka"," New York/Newark Area, Newark, New Jersey"
 Castellon Mexico S.a. De C.V. ," Valencia, Spain"," Port Everglades, Florida"
 Bartlett Bearing Co ," Barcelona, Spain"," New York, New York"
 Global Gear & Machining ," Colombo, Sri Lanka"," New York, New York"
 Pedro Oviedo Chavira Sepulveda ," Haifa, Israel"," New York, New York"
 Castellon Mexico S.a. De Cv ," Valencia, Spain"," Port Everglades, Florida"
 Federal-Mogul Friction Products ," Barcelona, Spain"," New York, New York"
 Federal Mogul Sa De Cv ," Barcelona, Spain"," Savannah, Georgia"
 Doosan Heavy Industries & ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Refaccionaria Avalos, S.a De C.V "," Haifa, Israel"," New York, New York"
 Thyssenkrupp Presta De Mexico ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Koyo Corporation of Usa ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Mcguire Bearing Company ," Barcelona, Spain"," New York, New York"
 Powerdrive L.L.C ," Mina Raysut, Oman"," Houston, Texas"
 Kolberg Pioneer Llc ," Felixstowe, United Kingdom"," New York, New York"
 Bearings Limited ," Hasting, Australia"," Los Angeles, California"
 Koyo Needle Bearings(Wuxi) Co Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Nsk Corp C/O Mftz ," Hamburg, Federal Republic of Germany"," New York, New York"
 Sst Bearing Corporation ," Vung Tau, Vietnam"," Los Angeles, California"
 Scott Engineering & Procurement ," Vung Tau, Vietnam"," Los Angeles, California"
 Federal Mogul Mex ," Barcelona, Spain"," Port Everglades, Florida"
 Rigidos Y Axiales Industriales ," Barcelona, Spain"," Savannah, Georgia"
 United Bearing Company ," Mina Raysut, Oman"," Los Angeles, California"
 Distribuidora Industrial De Baleros ," Barcelona, Spain"," Savannah, Georgia"
 Todobus Sa De Cv ," Barcelona, Spain"," Savannah, Georgia"
 Lockheed Martin Corp ," Thamesport, United Kingdom"," Norfolk, Virginia"
 Magna Powertrain S.a. De C.V. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Waukesha Engine Division ,N/A,N/A
" Italparts, C.a. "," Barcelona, Spain"," New York, New York"
 Baker Bearing Company ," Barcelona, Spain"," New York, New York"
