Cosignee,Origin,Destination
 Tendencia Gastronomica ," Leghorn, Italy"," Port Everglades, Florida"
 Zanetti Inc.705 Cantrell Ave ," Leghorn, Italy"," New York/Newark Area, Newark, New Jersey"
 Food & Vine Inc Tm ," La Spezia, Italy"," Oakland, California"
 Mabbs Mondo Italiano ," La Spezia, Italy"," New York, New York"
 Newton Buying Corp. ," La Spezia, Italy"," Savannah, Georgia"
 Marshalls ," La Spezia, Italy"," Savannah, Georgia"
 La Squisita Food Corp ," Leghorn, Italy"," New York, New York"
 Prime Line Distributors Inc. ," Leghorn, Italy"," Port Everglades, Florida"
 Caffe Roma Coffee Roasting Co ," Genoa, Italy"," New York, New York"
" Trader Joe S Company, Inc. "," Algeciras, Spain"," Norfolk, Virginia"
 Sogno Toscano Inc ," Leghorn, Italy"," New York, New York"
 California Olive Ranch Inc ," La Spezia, Italy"," Oakland, California"
 International Gourmet Foods Inc. ," La Spezia, Italy"," Norfolk, Virginia"
 Via Appia Imports Llc Brian and Ca ," Naples, Italy"," New York, New York"
 Trader Joe S Company Inc- ," La Spezia, Italy"," Norfolk, Virginia"
 Ranieri Fine Foods Inc ," Palermo, Italy"," New York, New York"
 a.C. Realty Corp. ," Genoa, Italy"," New York, New York"
 Pure Italian Llc ," Salerno, Italy"," New York/Newark Area, Newark, New Jersey"
 Evoolove ," La Spezia, Italy"," Boston, Massachusetts"
 Overseas Gourmet Corp. ," Naples, Italy"," New York, New York"
 Umbulos Llc ," Genoa, Italy"," New York, New York"
 Santini Foods Inc. ," Leghorn, Italy"," Oakland, California"
 Sapori Di Napoli L.L.C. ," Naples, Italy"," Savannah, Georgia"
 United Olive Oil Import Corp ," Leghorn, Italy"," New York/Newark Area, Newark, New Jersey"
 Importadora Y Exportadora Orfesa ," La Spezia, Italy"," Port Everglades, Florida"
 Mimma Bondere Mondo Italiano ," Cagliari, Italy"," New York/Newark Area, Newark, New Jersey"
 Sigo S.a. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Dennis J Lurgio ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Diana D'Agostino ," Genoa, Italy"," New York, New York"
 Larosa Food Importing & Distr. Lts ," Gioia Tauro, Italy"," Long Beach, California"
 Borges Usa Inc. ," Leghorn, Italy"," New York, New York"
 Roccos Italian Cuisine & Pizza ," Leghorn, Italy"," New York, New York"
 Orso Industries ," Leghorn, Italy"," Port Everglades, Florida"
 United Olive Oil Co. ," Leghorn, Italy"," New York, New York"
 Bar Pitti Di B a Giacosa ," Leghorn, Italy"," New York, New York"
 Guidi Marcello Ltd ," La Spezia, Italy"," Long Beach, California"
 Saitta Food Llc ," Gioia Tauro, Italy"," New York/Newark Area, Newark, New Jersey"
 Trader Joe'S Company Inc ," Leghorn, Italy"," New York/Newark Area, Newark, New Jersey"
 America Roland Food Corp. ," Leghorn, Italy"," New York/Newark Area, Newark, New Jersey"
 Trader Joe'S Company ," Valencia, Spain"," Long Beach, California"
 Importadora Y Exportadora Orfe S.a. ," La Spezia, Italy"," Port Everglades, Florida"
 Sogno Toscano Tuscan Dream Inc. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
