Cosignee,Origin,Destination
 S M Jaleel and Company Limited ," Vieux Fort, St. Lucia"," New York/Newark Area, Newark, New Jersey"
 Vision Wine Spirits Llc ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Universal Distribution Centre ," Jebel Ali, United Arab Emirates"," New York/Newark Area, Newark, New Jersey"
" All Market Inc.38w 21st Street, "," Colombo, Sri Lanka"," Savannah, Georgia"
 R.a Jones Co. ," Laem Chabang, Thailand"," Seattle, Washington"
" Dhanraj,Inc "," Savu, Fiji Islands"," Oakland, California"
 Nestle Professional Beverages ," Hamble, United Kingdom"," New York, New York"
 Famous Food Products ," Jebel Ali, United Arab Emirates"," Houston, Texas"
 All Market Inc ," Colombo, Sri Lanka"," Savannah, Georgia"
 Trugreen Plastics Llc ," Bridgetown, Barbados"," Jacksonville, Florida"
 Hunt'S Food + Supplies Hd ," Cartagena, Colombia"," New York, New York"
 Cargo Partners Network Inc ," Auckland, New Zealand"," Philadelphia, Pennsylvania"
 Coza International Corp ," Haina, Dominican Republic"," Miami, Florida"
 House of Spice ," Mina Raysut, Oman"," Savannah, Georgia"
" Beijing Erqianjia Tea Co., Ltd "," Gooch Island, BC, Canada"," Tacoma, Washington"
" Importaciones Colombres, S.a. De C. "," Porto de Sines, Portugal"," Port Everglades, Florida"
 Bedessee Import Inc ," Jebel Ali, United Arab Emirates"," New York/Newark Area, Newark, New Jersey"
 Takara Shoji Kabushiki Kaisha ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Roadtown Wholesale(1975) Ltd ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Bellows International Limited ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Habib American Bank ," Jebel Ali, United Arab Emirates"," New York/Newark Area, Newark, New Jersey"
 British Columbia Liquor ," Adelaide, Australia"," Oakland, California"
 Shott Beverages Uk Ltd ," Taoranga, New Zealand"," Savannah, Georgia"
 Oduber Agencies(W) Inc ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Frank B Armstrong Ltd ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Collins Limited ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Nuri Sales ," Savu, Fiji Islands"," Los Angeles, California"
 Propimex S De R.L De C.V. ," Rotterdam, Netherlands"," Charleston, South Carolina"
" Embotelladora Las Margaritas, "," Rotterdam, Netherlands"," Charleston, South Carolina"
 Yoli Acapulco S.a. De C.V. ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Stansfeld Scott Co Ltd ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Mhw Ltd ," Antwerp, Belgium"," New York/Newark Area, Newark, New Jersey"
 Tree of Life Canada ," Cape Town, South Africa"," New York/Newark Area, Newark, New Jersey"
