Cosignee,Origin,Destination
 New T.Industrial Sa De Cv ," La Spezia, Italy"," Port Everglades, Florida"
 Danieli Corporation Inc. ," Genoa, Italy"," Norfolk, Virginia"
" Rembrandt Enterprises, Inc. "," La Spezia, Italy"," Norfolk, Virginia"
 Oakdell Egg Farms ," La Spezia, Italy"," Seattle, Washington"
 Gm Tonawanda ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Precise Solutions Corporation ," Genoa, Italy"," New York, New York"
 Chrysler C/O Exel Supply Chainus Im ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Parpas America Corporation ," Genoa, Italy"," Los Angeles, California"
 Ken Fredrickson ," Genoa, Italy"," New York, New York"
 Seidel Tanning Corporation ," Genoa, Italy"," New York, New York"
 Rembrandt Enterprises Inc ," Genoa, Italy"," Norfolk, Virginia"
 Liechty Farm ," Genoa, Italy"," New York, New York"
" Cgr De Mexico, S.a. De C.V. "," La Spezia, Italy"," Port Everglades, Florida"
 Astro Pneumatic Tools ," Genoa, Italy"," New York, New York"
 Creative Lifting Services Inc ," La Spezia, Italy"," Houston, Texas"
 American Piping Products ," Genoa, Italy"," Houston, Texas"
 Alcoa Inc. P.O. Box 1778 ," Genoa, Italy"," Houston, Texas"
 Manitowoc Crane Care Build ," Genoa, Italy"," New York, New York"
 Crp Industries Inc. ," Hamburg, Federal Republic of Germany"," New York, New York"
 Danieli Corporation ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Facco Usa Inc ," La Spezia, Italy"," Norfolk, Virginia"
 Purdue University ," Genoa, Italy"," New York, New York"
 Rl Jones Customhouse Brokers ," Genoa, Italy"," Long Beach, California"
 to the Order of Abn Amro Capital Us ," Monfalcone, Italy"," Houston, Texas"
 Gemperle Enterprises ," Leghorn, Italy"," Oakland, California"
 Steve and Marg Reier ," Leghorn, Italy"," New York, New York"
" Tecniplast Industries, Inc. "," Genoa, Italy"," New York, New York"
 American Italian Pasta Company ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 to the Order of ," Monfalcone, Italy"," Houston, Texas"
 Indent Metals ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 V&M Star Lp ," La Spezia, Italy"," New York, New York"
 Vallourec Star ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Chevron Shipping Co. ," Genoa, Italy"," Houston, Texas"
 Allied Fitting L.P. Cl002022 ," La Spezia, Italy"," Houston, Texas"
" Galperti, Inc. "," La Spezia, Italy"," Houston, Texas"
 Zeks Compressed Air Solutions ," Genoa, Italy"," New York, New York"
 Eurotech Elite ," Genoa, Italy"," New York, New York"
 Chevron Products Company ," Genoa, Italy"," Chester, Pennsylvania"
 Criveller California Corporation ," Leghorn, Italy"," New York, New York"
 Commercial Metals Company Dba Cmc ," Monfalcone, Italy"," New Orleans, Louisiana"
 Financial Investments and Parts Sup ," La Spezia, Italy"," Port Everglades, Florida"
 Financial Investments & Parts Suppl ," La Spezia, Italy"," Port Everglades, Florida"
 Gerdau Corsa ," La Spezia, Italy"," Port Everglades, Florida"
 Gerdau Corsa S.a.P.I. De C.V. ," Naples, Italy"," Port Everglades, Florida"
" Crc-Evans Pipeline International, I "," Leghorn, Italy"," Houston, Texas"
 Gerdau Macsteel Inc Monroe Mill ," Leghorn, Italy"," Norfolk, Virginia"
 Chrysler C/O Exel Supply Chain ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Aurora Dynachill ," La Spezia, Italy"," Savannah, Georgia"
 American Tube Manufacturing Inc ," La Spezia, Italy"," Savannah, Georgia"
 Mark'S Farm Inc. ," La Spezia, Italy"," New York, New York"
 Devin Kumm Pullets ," La Spezia, Italy"," New York, New York"
 Hawkey Pride Egg Farm L.L.C. ," La Spezia, Italy"," New York, New York"
 S&R Egg Farms Inc ," La Spezia, Italy"," New York, New York"
 Anglo American Ent Corp ," Antwerp, Belgium"," Philadelphia, Pennsylvania"
 Doug Mockett and Co Inc ," Genoa, Italy"," Los Angeles, California"
 Financial Investiments & Parts Supp ," La Spezia, Italy"," Port Everglades, Florida"
 Facco Usa Inc. ," La Spezia, Italy"," Savannah, Georgia"
 the Good Eggs Llc ," La Spezia, Italy"," New York, New York"
 Alcoa Cleveland Works ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Champimex S. De R.L. De C.V. ," Leghorn, Italy"," Port Everglades, Florida"
 Mann + Hummel Mexico Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
 Braskem Idesa Sapi ," Genoa, Italy"," Port Everglades, Florida"
 Cascade Steel Roll Mills ," Genoa, Italy"," Los Angeles, California"
 Wenning Poultry Jim & Mary - Wenni ," La Spezia, Italy"," New York, New York"
 Shepherd Eggs ," Leghorn, Italy"," Oakland, California"
 Gerdau Corsa Sapi De C.V. ," La Spezia, Italy"," Port Everglades, Florida"
 Gbc Technologies ," Genoa, Italy"," Savannah, Georgia"
 Eurochef Usa Inc. ," La Spezia, Italy"," New York, New York"
 Bechtel International Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Msc Trading S.a. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Country Charm Eggs ," La Spezia, Italy"," Charleston, South Carolina"
" Acabados Grisli Sa De Cv Capellan, "," Leghorn, Italy"," Port Everglades, Florida"
 Compania Importadora Y Exportadora ," Leghorn, Italy"," Port Everglades, Florida"
 Aurelien & Veronique Brusini ," Genoa, Italy"," Port Everglades, Florida"
 Cartograf S.a. De C.V ," Genoa, Italy"," Port Everglades, Florida"
 Ternium Mexico Sa De Cv ," Genoa, Italy"," Savannah, Georgia"
 Grupo Desarrollo Infraestructura ," Genoa, Italy"," Port Everglades, Florida"
 Chrysler C/O Exel Supply Chain(0543 ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Chapas Y Maderas Importadas Sa De C ," Genoa, Italy"," Savannah, Georgia"
" Cotrans, S.a. Dakota No. 360 "," Genoa, Italy"," Port Everglades, Florida"
 Ferrero Usa Inc ," Naples, Italy"," New York, New York"
 the Rose Acre Farms ," La Spezia, Italy"," New York, New York"
 Asientos P. Autobuses Amaya Sa ," Genoa, Italy"," Port Everglades, Florida"
 Aire Y Proceso Industrial Sa De Cv ," La Spezia, Italy"," Port Everglades, Florida"
 Damdi Sa De Cv ," La Spezia, Italy"," Port Everglades, Florida"
" Cartigliano De Mexico, S.a. De C.V. "," La Spezia, Italy"," Port Everglades, Florida"
 Tubos De Acero De Mexico Sa ," Genoa, Italy"," Savannah, Georgia"
 Agro Construcciones Avicolas Y ," La Spezia, Italy"," Port Everglades, Florida"
 Bio-Pappel Sab De Cv ," La Spezia, Italy"," Port Everglades, Florida"
 Tecnomaquinas Y Suministros Sa De C ," La Spezia, Italy"," Port Everglades, Florida"
 Bruderer Machinery Inc ," Genoa, Italy"," New York, New York"
 Arcadia Chair ," Genoa, Italy"," Long Beach, California"
 Ingersoll Rand ," Genoa, Italy"," Savannah, Georgia"
 Aprile Mto Mexico S.a.De C.V. ," La Spezia, Italy"," Port Everglades, Florida"
 Refrigerama Inc. ," Admiralty Bay, St. Vincent & Northern Grenadines"," San Juan, Puerto Rico"
 Arkansas Department of Correction ," La Spezia, Italy"," New Orleans, Louisiana"
 Parker Hannifin Corporation ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
" Midwest Poultry Services, L.P. "," La Spezia, Italy"," New York, New York"
" Nexttec Machinary,S.a. De C.V. "," Genoa, Italy"," Port Everglades, Florida"
 Mann + Hummel .Mexico Sa De: Cv ," Genoa, Italy"," Port Everglades, Florida"
" a. L. Liebman & Son, Inc. "," Genoa, Italy"," New York, New York"
 United Egg Marketing Corp. ," La Spezia, Italy"," Savannah, Georgia"
 Arneg Llc. ," Leghorn, Italy"," Savannah, Georgia"
 Fassio Egg Farms Inc ," La Spezia, Italy"," Long Beach, California"
 Cartograf. S.a. De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 Manufacturas Vitromex Sa De Cv ," Genoa, Italy"," Savannah, Georgia"
 Gdi Grupo Desarrollo ," Genoa, Italy"," Port Everglades, Florida"
 Sidney Scheinert & Son Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 New T Industrial Sa De Cv ," Genoa, Italy"," Savannah, Georgia"
 Sf Design Llc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Dawson Textile Machinery ," Genoa, Italy"," Savannah, Georgia"
 Hachette Book Group ," Genoa, Italy"," Norfolk, Virginia"
 the Libman Company ," Genoa, Italy"," New York, New York"
" Shaw Alloy Piping Products, Inc. "," La Spezia, Italy"," New Orleans, Louisiana"
 Hickman'S Family Farms ," Genoa, Italy"," Los Angeles, California"
 Ceramica San Lorenzo De Mexico Sa ," Leghorn, Italy"," Los Angeles, California"
 Marchon Eyewear Inc. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Capogiro Llc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Fassio Egg Farm ," Genoa, Italy"," Los Angeles, California"
 Pulmuone Wildwood Inc. Gourmet Food ," Genoa, Italy"," Los Angeles, California"
 Gmpt Spring Hill ," Algeciras, Spain"," Charleston, South Carolina"
" Sam Carbis Solutions Group, Llc "," Genoa, Italy"," Savannah, Georgia"
 Gradall Industries Inc. Produc. ," Genoa, Italy"," New York, New York"
 Michael Food Egg Product Company Po ," La Spezia, Italy"," New York, New York"
 Freeport Container Port Ltd ," Genoa, Italy"," Port Everglades, Florida"
 Gonvauto South Carolina ," Genoa, Italy"," New York, New York"
 Filowire ," La Spezia, Italy"," Savannah, Georgia"
 Cartigliano De Mexico Sa De Cv ," La Spezia, Italy"," Port Everglades, Florida"
 Haulotte Group - Biljax ," Genoa, Italy"," New York, New York"
 Reptile Tannery of Louisiana ," Leghorn, Italy"," New Orleans, Louisiana"
" to the Order of Natixis, "," Monfalcone, Italy"," New Orleans, Louisiana"
 Citterio Usa ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Florida Tile Ind ," La Spezia, Italy"," Norfolk, Virginia"
 Bella Porta Llc ," Naples, Italy"," New York, New York"
 Indalum S.a. De C.V. ," Leghorn, Italy"," Port Everglades, Florida"
 Etalpel S.a. De C.a. ," Genoa, Italy"," Port Everglades, Florida"
 Cnh Industrial Mexico S.a. De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 Shaw Alloy Piping Products Inc. ," La Spezia, Italy"," New Orleans, Louisiana"
 Dl Flange Corporation ," Genoa, Italy"," Houston, Texas"
 Thyssenkrupp Steel Services Trading ," Monfalcone, Italy"," New Orleans, Louisiana"
 Cnh America ," Genoa, Italy"," New York, New York"
 Freedman Seating Company ," Genoa, Italy"," New York, New York"
 Bmm Industries Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Cnh Industrial Mexico Sa De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 Pratt Industries Inc. ," Genoa, Italy"," New York, New York"
 Nature Link Farms Llc ," La Spezia, Italy"," New York, New York"
 Construequipos Especializados Sa ," Leghorn, Italy"," Port Everglades, Florida"
 Grupo Acerero S.a. De C.V. ," Genoa, Italy"," Savannah, Georgia"
 Gmpt Spring Hill Engine Plant ," Algeciras, Spain"," Savannah, Georgia"
 Earth Tools Inc ," Genoa, Italy"," Norfolk, Virginia"
 Manitowoc Cranes Llc ," Genoa, Italy"," New York, New York"
 Jackson Tube Service Inc ," Genoa, Italy"," Chicago, Illinois"
" Nuovo Pasta Productions, Ltd. "," Genoa, Italy"," New York, New York"
 Marquipwardunited ," Genoa, Italy"," New York, New York"
 Saimexicana Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
 Inteplast Group Ltd ," Genoa, Italy"," New York, New York"
 Eagle Ottawa Intl ," Genoa, Italy"," New York, New York"
 Stevens Machine Corp. ," Genoa, Italy"," New York, New York"
 Db Schenker ," Genoa, Italy"," Savannah, Georgia"
 Chapas Y Maderas Importadas Sa ," Genoa, Italy"," Port Everglades, Florida"
 Mann Hummel Mexico S.a. De C.V ," Genoa, Italy"," Port Everglades, Florida"
 Queseria San Miguel S De Rl ," Genoa, Italy"," Savannah, Georgia"
 Gerdau Corsa S.a.P.I. De C.V. Km. ," Genoa, Italy"," Port Everglades, Florida"
 Etapel S.a. De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 Brovedani Reme Mexico S.a. De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 Cnh Industrial Mexico S.a. De C.C. ," Genoa, Italy"," Port Everglades, Florida"
 New T.Industrial S.a. De C.V. ," Leghorn, Italy"," Port Everglades, Florida"
 Cnh Comercial Sa De Cv ," Genoa, Italy"," Savannah, Georgia"
 Galperti Inc. ," Genoa, Italy"," Houston, Texas"
 Cnh Industrial Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
" Fonderia, S.a. De C.V. Eje 122 S/N "," Genoa, Italy"," Port Everglades, Florida"
 Casa De La Valvula S.a. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Hussmann Bridgeton ," Genoa, Italy"," New York, New York"
" Worldpac, Inc. "," Genoa, Italy"," New York, New York"
 Monza Corporation ," Genoa, Italy"," New York, New York"
 Tecnologia En Curtidos ," Genoa, Italy"," Port Everglades, Florida"
 Aluminium Fastener Supply ," Genoa, Italy"," Port Everglades, Florida"
 Snamprogetti (Saipem) Canada Inc ," Genoa, Italy"," Baltimore, Maryland"
 Snamprogetti (Saipem) Canada ," Genoa, Italy"," Baltimore, Maryland"
 Beta Max Inc. ," Genoa, Italy"," Port Everglades, Florida"
 Sottoriva America Inc. ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Cartigliano De Mexico S.a De C.V ," Genoa, Italy"," Savannah, Georgia"
" Velas 3 N Ca Calle Las Flores, "," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
" Ropcor, Inc. "," La Spezia, Italy"," Savannah, Georgia"
 Oxbo International Corp ," La Spezia, Italy"," Norfolk, Virginia"
 Doug Mockett E Company ," Genoa, Italy"," New York, New York"
 Hitachi Cable Florida Inc ," Genoa, Italy"," New York, New York"
" Besana Lovati, Inc "," Genoa, Italy"," Savannah, Georgia"
 Mtd Farms ," Genoa, Italy"," Oakland, California"
 Automotive Lighting Corp. ," Leghorn, Italy"," Savannah, Georgia"
 Cerro Marmon Retail Home ," La Spezia, Italy"," New York, New York"
 Artistic Paver Manufacturing ," Leghorn, Italy"," Miami, Florida"
 Bcs America Llc ," Genoa, Italy"," Portland, Oregon"
 Construzioni Meccaniche Luigi ," Genoa, Italy"," Savannah, Georgia"
 Doug Mockett E Co In ," Genoa, Italy"," New York, New York"
 Durst ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Hitachi Cable Queretaro ," Genoa, Italy"," Port Everglades, Florida"
 Constantia Colmar Llc ," Genoa, Italy"," Norfolk, Virginia"
" Poly Peliculas Impresas, S.a. De C. "," Genoa, Italy"," Port Everglades, Florida"
 Stonepeak Ceramics Inc. ," Genoa, Italy"," Savannah, Georgia"
 Roper Corp. ," La Spezia, Italy"," Savannah, Georgia"
 Villasana Del Golfo Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
 Regal-Beloit Corp ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Food Makers Equipment ," La Spezia, Italy"," Long Beach, California"
 Carved In Stone ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 the Newdell Company ," Valencia, Spain"," Houston, Texas"
 Atlantic Machinery Corporation ," Genoa, Italy"," New York, New York"
 the Carlson Company Inc ," La Spezia, Italy"," Norfolk, Virginia"
 Taramac Storage ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 Blue Ridge Dairy Co. ," Genoa, Italy"," New York, New York"
 Exxon Mobil ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Tamarac Storage ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 Michael T. Deidrich ," Genoa, Italy"," Oakland, California"
 Veda Farming Solutions ," Leghorn, Italy"," Oakland, California"
 Veda Farming ," Leghorn, Italy"," Oakland, California"
 Expedit Internacional S.a. De C.V. ," Genoa, Italy"," Port Everglades, Florida"
 National Label Company ," Genoa, Italy"," New York, New York"
 Hitachi Cable Queretaro S.a. De ," Genoa, Italy"," Port Everglades, Florida"
 Sottoriva America Inc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
" Tintoria Piana U.S., Inc "," Genoa, Italy"," Savannah, Georgia"
 C&D Enterprises Copr.Mondial Tiles ," La Spezia, Italy"," New York, New York"
 Anaheim Stone Works ," Genoa, Italy"," Los Angeles, California"
" Alimentos Polar Comercial, C.a. "," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Marquez Brothers International Inc. ," La Spezia, Italy"," Long Beach, California"
 to Order of Marquez Brothers Intern ," La Spezia, Italy"," Long Beach, California"
 Empire Bakery Equipment Inc. ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Ellwood City Forge Company ," Genoa, Italy"," New York, New York"
 Ropcor Corp. ," La Spezia, Italy"," Savannah, Georgia"
 Urrea Dando Vida Al Agua Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
 Hitachi Cable Queretaro Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
 Regalot Beloit America Inc ," Genoa, Italy"," Chicago, Illinois"
 Mitsubishi Edm/Laser Mc Machinery S ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Wittmann Battenfeld Mexico ," Genoa, Italy"," Port Everglades, Florida"
 Danieli Corp Inc ," Genoa, Italy"," New York, New York"
 R Novoa Y Cia Sa De Cv ," Genoa, Italy"," Savannah, Georgia"
 Ladish Valves ," La Spezia, Italy"," Houston, Texas"
 De Gorter Inc ," Genoa, Italy"," Savannah, Georgia"
 Sarlaflex Inc. ," Genoa, Italy"," New York, New York"
 Hc Queretaro Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
