Cosignee,Origin,Destination
 Brescome Barton Inc. ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 United Liquors Ltd. ," Le Havre, France"," Boston, Massachusetts"
 Wineberry America ," Le Havre, France"," New York, New York"
" Vin De Garde Wines, Ltd. "," Fos, France"," Portland, Oregon"
 Pasternak Wine Imports ," Fos, France"," New York, New York"
 Petit Pois Corp ," Fos, France"," New York, New York"
 Rhode Island Distributing Co Llc ," Le Havre, France"," Boston, Massachusetts"
 New England Wines Spirits Inc ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Youngs Market of Hawai ," Porto de Sines, Portugal"," Long Beach, California"
 Pimm'S ," Le Havre, France"," New York, New York"
 Reliable Churchill Lllp ," Le Havre, France"," Baltimore, Maryland"
 Virginia Imports Ltd ," Le Havre, France"," Baltimore, Maryland"
 Washington Wholesale Liquor Co ," Le Havre, France"," Baltimore, Maryland"
 United Distributors of Delaware ," Le Havre, France"," Philadelphia, Pennsylvania"
 Blue Coast International Inc ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 W.J. Deutsch & Sons Blue ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 the Hammer Company ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Dhi ," Algeciras, Spain"," New York, New York"
 Fond Du Lac/Cold Storage ," Barcelona, Spain"," New York/Newark Area, Newark, New Jersey"
" Constellation Brands Canada, Inc "," La Spezia, Italy"," Long Beach, California"
 Vinovia Wine Group Inc ," Fos, France"," New York, New York"
 Worldwide Cellars Inc ," Fos, France"," New York, New York"
 Latitude Wines ," Le Havre, France"," Los Angeles, California"
 Vinocopia Inc ," Fos, France"," New York, New York"
" Classic Wines, Inc "," Tarragona, Spain"," New York/Newark Area, Newark, New Jersey"
 Southern W&S of Lakeland ," Valencia, Spain"," Port Everglades, Florida"
 Southern Wine & Spirits Tampa ," Le Havre, France"," Port Everglades, Florida"
 Vino Importerstotal Beverage ," Fos, France"," New York, New York"
 Sws - Syracuse Ny Division ," Antwerp, Belgium"," New York/Newark Area, Newark, New Jersey"
 Addy Bassin'S Macarthur ," Antwerp, Belgium"," Baltimore, Maryland"
 Royal Caribbean Weston Shipboard Ce ," Le Havre, France"," Port Everglades, Florida"
 Grapes News Importing Ltd. ," Fos, France"," Norfolk, Virginia"
 Metropolitan Distribution Center ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Bercut-Vandervoort and Co ," Fos, France"," Oakland, California"
 the Frank Leonard M Corp ," Antwerp, Belgium"," Miami, Florida"
 Southern Wines & Spirits ," Le Havre, France"," Port Everglades, Florida"
 Pitt & Company Ltd ," Barcelona, Spain"," Port Everglades, Florida"
 Jeroboam Wines ," Le Havre, France"," Charleston, South Carolina"
 Cutting Edge Selections ," Fos, France"," New York, New York"
 Wine Wine Situation ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Martignetti / Exel Warehouse ," Le Havre, France"," Boston, Massachusetts"
 Saint Cecile Wine Import Llc ," Le Havre, France"," New York, New York"
 Scoperta Importing Co. Inc. ," Fos, France"," New York, New York"
 Allied Beverage Group ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Sws of Metro Ny... ," Antwerp, Belgium"," New York/Newark Area, Newark, New Jersey"
 W.J. Deutsch ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Carisam - Samuel Meisel Inc ," Le Havre, France"," Miami, Florida"
 Majestic ," Le Havre, France"," Philadelphia, Pennsylvania"
 Turquoise Distribution ," Le Havre, France"," Port Everglades, Florida"
 Pinnacle Import ," Fos, France"," Norfolk, Virginia"
 Quality Wine & Spirits ," Le Havre, France"," Charleston, South Carolina"
 a Tres Vite ," Fos, France"," New York, New York"
 Latitude Beverage Company ," Valencia, Spain"," Boston, Massachusetts"
 British Columbia Liquor Distributio ," Cartagena, Colombia"," Los Angeles, California"
 Wine Source ," Le Havre, France"," Los Angeles, California"
 Aleph Wines Corporation ," Le Havre, France"," Charleston, South Carolina"
 Pioneer Wine Company Lp ," Algeciras, Spain"," Houston, Texas"
 Winebow Inc ," Fos, France"," New York, New York"
 Premier Beverage Company ," Le Havre, France"," Oakland, California"
 Southern Wine & Spirits. ," Le Havre, France"," Port Everglades, Florida"
 Epic Wines ," Le Havre, France"," Oakland, California"
 American Airlines Trilink ," Fos, France"," New York/Newark Area, Newark, New Jersey"
 J and J Importers ," Le Havre, France"," New York, New York"
 Bacchus Importers Ltd ," Fos, France"," Baltimore, Maryland"
 Connecticut Distributors Inc. ," Fos, France"," New York, New York"
 Glazers Wholesale Dist.Co ," Le Havre, France"," Houston, Texas"
 Frances Rose ," Le Havre, France"," New York, New York"
 R.H. Barringer Distributing ," Le Havre, France"," Norfolk, Virginia"
 British Columbia Liquor Dist.Branch ," Antwerp, Belgium"," Savannah, Georgia"
 Plcb Dist Ctr 1 ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Sws of Metro Ny ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Allied Beverage Group Llc (Nj) ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Allied Beverage Group Llc ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Siemens Medical Solutions Usa Inc ," Le Havre, France"," Charleston, South Carolina"
 Southern Wine and Spirits of Sc ," Le Havre, France"," Savannah, Georgia"
 a.I.G. Wines Spirits ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
" Next Level Spirits, Inc "," Le Havre, France"," Oakland, California"
 Southern Wine & Spirits Santa Fe ," Porto de Sines, Portugal"," Long Beach, California"
 Wines From Spain Inc ," Valencia, Spain"," Port Everglades, Florida"
 Planet Wines ," Le Havre, France"," Oakland, California"
 Dreyfus Ashby Inc. ," Fos, France"," New York, New York"
 W.J.Deutsch & Sons Ltd. Ca ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Ms Walker ," Le Havre, France"," Boston, Massachusetts"
 Southern Wine & Spirits Santa F ," Le Havre, France"," Los Angeles, California"
 Mount Gay Distilleries Ltd ," Barcelona, Spain"," Port Everglades, Florida"
" Misa Imports, Inc. "," Le Havre, France"," Houston, Texas"
 Empire Dist -Nc - Durham ," Le Havre, France"," Norfolk, Virginia"
 Southern Wine & Spirits Bolingb ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Icon Trade Service ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Mhw Ltd ," Antwerp, Belgium"," New York, New York"
 Mhw Ltd Western Carriers ," Antwerp, Belgium"," New York, New York"
 Vine Street Imports ," Hasting, Australia"," Philadelphia, Pennsylvania"
 Twin Trading Inc ," Haina, Dominican Republic"," Miami, Florida"
 Raco Gourmet S De Rl De Cv ," Barcelona, Spain"," Savannah, Georgia"
 Essence De Provence ," Fos, France"," New York/Newark Area, Newark, New Jersey"
 Century 21 ," Barcelona, Spain"," New York, New York"
 Lefroy Brooks ," Cape Town, South Africa"," New York/Newark Area, Newark, New Jersey"
 Cifford Spelke ," Rotterdam, Netherlands"," New York, New York"
 Roster Marketing Llc ," Hasting, Australia"," Los Angeles, California"
 Style In Fashion Inc. ," Laem Chabang, Thailand"," Los Angeles, California"
 Paymentwall Inc ," Le Havre, France"," New York/Newark Area, Newark, New Jersey"
 Pornphan Aroonrakvilas ," Laem Chabang, Thailand"," Los Angeles, California"
 Gold Medal Marketing Inc ," Adelaide, Australia"," Oakland, California"
