Cosignee,Origin,Destination
" Hall and Fuhs, Inc. (Hfi) 1463 "," Yokohama, Japan"," Baltimore, Maryland"
" Mitsubishi Motors North America, In "," Laem Chabang, Thailand"," Los Angeles, California"
 Rauto Lease & Financial Inc ," Puerto Plata, Dominican Republic"," Jacksonville, Florida"
 Butterfield Motors Limited ," Altamira, Mexico"," Port Everglades, Florida"
 J.Q. Motors ," Veracruz, Mexico"," Miami, Florida"
 Amcar ," Veracruz, Mexico"," Miami, Florida"
 Montaplast of Noth America ," Bremerhaven, Federal Republic of Germany"," New York, New York"
 General Motors Corporation ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Siemens Energy Inc ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Mitsubishi Motor Sales of ," Susaki, Japan"," San Juan, Puerto Rico"
 Ernie Miller ," Hamble, United Kingdom"," Baltimore, Maryland"
 Klinge Corp ," Antwerp, Belgium"," New York, New York"
" Regal Beloit America, Inc. - Mem "," Laem Chabang, Thailand"," Los Angeles, California"
 Gmc - Milford Proving Ground ," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Roechling Automotive L.L.P. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Hino Motors Manufacturing U.S.a.Inc ," Laem Chabang, Thailand"," Los Angeles, California"
 Tenneco Canada Inc. ," Port Elizabeth, South Africa"," New York/Newark Area, Newark, New Jersey"
 Maniobras Civiles Inc. ," Jebel Ali, United Arab Emirates"," Charleston, South Carolina"
 Rocawell Corporation ," Jebel Ali, United Arab Emirates"," Charleston, South Carolina"
 Fasco Industries ," Laem Chabang, Thailand"," Los Angeles, California"
 Adam Opel Ag Ipc 55-70 ," Veracruz, Mexico"," Houston, Texas"
 H3 Trust Link Concept Ltd. ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
" Regal Beloit America, Inc "," Tanjung Pelepas, Malaysia"," Los Angeles, California"
 General Motors Colmotores S.a Bta ," Veracruz, Mexico"," Houston, Texas"
 Hino Motors Manufacturing Usa Inc. ," Laem Chabang, Thailand"," Los Angeles, California"
 Heimke Aaron D ," Bremerhaven, Federal Republic of Germany"," Baltimore, Maryland"
" Dmax, Ltd. "," Yokohama, Japan"," Los Angeles, California"
 Signature Automotive Products ," Hamburg, Federal Republic of Germany"," New York, New York"
" Mitsubishi Motors North America,Inc "," Nagoya, Japan"," Los Angeles, California"
" Mitsubishi Motors North America , I "," Nagoya, Japan"," Los Angeles, California"
 Rolls Royce Motor Cars Queensland ," Hamble, United Kingdom"," Baltimore, Maryland"
 Duncan Wholesale - Gary Duncan ," Kawasaki, Japan"," Baltimore, Maryland"
 Duncan Wholesale-Gary Duncan ," Nagoya, Japan"," Baltimore, Maryland"
 Ferrari North America (Cars) Inc ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Bratva Original Florida ," Kobe, Japan"," New York, New York"
 James Pettit ," Lyttelton, New Zealand"," Savannah, Georgia"
 to Order ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Bmw of North America Llc ," Hamble, United Kingdom"," Brunswick, Georgia"
" Cars Usa Shipping Llc, "," Cartagena, Colombia"," Tacoma, Washington"
 Volvo Cars of North America Llc ," Goteborg, Sweden"," New York/Newark Area, Newark, New Jersey"
 Allshore Forwarders Inc ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Bespoke Automotive Australia P L ," Hamble, United Kingdom"," Baltimore, Maryland"
 All Shore Forwarders Ltd ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Mathew Akankali ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Adam Fine Cars Ltd. ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Mr Avery Wise ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Tokyo Motor Auto Parts Usa Import & ," Valencia, Spain"," Miami, Florida"
 Lotus Cars Usa Inc ," Hamble, United Kingdom"," Los Angeles, California"
 Bavarian Motor Cars Inc ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 Jdm Engine Zone ," Jebel Ali, United Arab Emirates"," New York/Newark Area, Newark, New Jersey"
 Alexey Busov ," Misaki, Japan"," Tacoma, Washington"
 Gregor Weber ," Yokohama, Japan"," Long Beach, California"
 Jdm Auto Parts Inc. ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Jdm Engine Corp ," Valencia, Spain"," Houston, Texas"
" Martin E Button Inc, "," Cartagena, Colombia"," Oakland, California"
 Mike Larocca ,N/A,N/A
 Dr Veith Hiller ," Yokohama, Japan"," Tacoma, Washington"
 Kimbex ," Yokohama, Japan"," Tacoma, Washington"
 Martin Janet Reinoga ," Yokohama, Japan"," Tacoma, Washington"
 Parwar Co. ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 James Bruni ," Fos, France"," Los Angeles, California"
 Cary Pezzella ," Fos, France"," New York/Newark Area, Newark, New Jersey"
" Zenos Cars Usa, Llc "," Antwerp, Belgium"," Houston, Texas"
 Jfklassik Gmbh ," Yokohama, Japan"," Tacoma, Washington"
 Yasser Ali ," Yokohama, Japan"," Tacoma, Washington"
 Aris Christopoulos ," Yokohama, Japan"," Tacoma, Washington"
 Dragan Andic ," Yokohama, Japan"," Tacoma, Washington"
 Angela Gieck ," Yokohama, Japan"," Tacoma, Washington"
 101 Innovations Llc ," Yokohama, Japan"," Tacoma, Washington"
 Engine Land Inc. ," Valencia, Spain"," New York/Newark Area, Newark, New Jersey"
 Mr Alexander Collins ," Santander, Spain"," Baltimore, Maryland"
 Bmw of North America Inc ," Hamble, United Kingdom"," Port Hueneme, California"
 Penbroke Marine Services ," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Legendary Motorcar Company Ltd ," Jebel Ali, United Arab Emirates"," New York/Newark Area, Newark, New Jersey"
 Jesse K Houghtailing ," Yokohama, Japan"," Los Angeles, California"
 Glc Autos ," Nagoya, Japan"," Long Beach, California"
 Sna Motors Japan Limited ," Nagoya, Japan"," Long Beach, California"
 Natascha Luehrmann ," Yokohama, Japan"," Long Beach, California"
 Mr. Baktash Bootorabi ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Mark Pedley ," Amsterdam, Netherlands"," Jacksonville, Florida"
" Martin E. Button Inc, ", All Other England South," Oakland, California"
 Oxford Motor Cars ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Adolpho Procopio Rossi Neto ," Hamble, United Kingdom"," Port Everglades, Florida"
 Entreprise De Transport Joseph Sali ," Le Havre, France"," Baltimore, Maryland"
 Rolls Royce Motor Cars Auckland ," Hamble, United Kingdom"," Baltimore, Maryland"
 Noble Motors Fzd ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Dale Walmsley ," Kawasaki, Japan"," Tacoma, Washington"
 J De Frias ," Hamble, United Kingdom"," Port Everglades, Florida"
" Michelin North America, Inc. "," Hamble, United Kingdom"," Norfolk, Virginia"
 Cosdel International Transportation ," Rotterdam, Netherlands"," Los Angeles, California"
 Hinox General Trading Llc. ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Volvo Car Corporation ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Jason Safro ," Kawasaki, Japan"," Baltimore, Maryland"
 Loa Inc. ," Hamble, United Kingdom"," Charleston, South Carolina"
 V Haman ," Zeebrugge, Belgium"," Port Hueneme, California"
" Horizon Auto Shipping, "," Felixstowe, United Kingdom"," Houston, Texas"
 Sundial Wtc ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Grupo Bavaria S a De C V ," Hamble, United Kingdom"," Jacksonville, Florida"
 to Order of Shipper ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Allshore Forwarder, Inc. "," Hamble, United Kingdom"," New York/Newark Area, Newark, New Jersey"
" Loa Inc, "," Hamble, United Kingdom"," Los Angeles, California"
" Allshore Forwarders, "," Hamble, United Kingdom"," Los Angeles, California"
 Bonhams O/B Loa ," Hamble, United Kingdom"," Los Angeles, California"
 Expedition Imports Inc ," Zeebrugge, Belgium"," Tacoma, Washington"
 Qingdao Kangda Delijia Imp and Exp ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Qureshi Import & Used Car Trading L ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Amanda Wright ," Kawasaki, Japan"," Tacoma, Washington"
 Rogelio Omar Corona Nunez ," Hamble, United Kingdom"," Galveston, Texas"
 Lemare Oy Ltd ," Yokohama, Japan"," Baltimore, Maryland"
 Bukkehave Inc ," Jebel Ali, United Arab Emirates"," New York/Newark Area, Newark, New Jersey"
 Keith R Duly International ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Loa Inc ," Cartagena, Colombia"," Los Angeles, California"
 Harris Austin C ," Bremerhaven, Federal Republic of Germany"," Brunswick, Georgia"
 California Super Sport Auto ," Rotterdam, Netherlands"," Los Angeles, California"
 Rams Auto Repair ," Mina Raysut, Oman"," New York/Newark Area, Newark, New Jersey"
 Dba Classic Investments ," Rotterdam, Netherlands"," Los Angeles, California"
 Italian Classic Llc ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Centerline Parts Packaging ," Guam Island, Guam"," Long Beach, California"
 Bmw of San Francisco ," Hamburg, Federal Republic of Germany"," Oakland, California"
" Allshore Forwarders Inc, "," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Joseph Casale ," Hamble, United Kingdom"," Port Hueneme, California"
" Adolpho Procopio Rossi Neto, "," Hamble, United Kingdom"," Port Everglades, Florida"
 Kwabina Bomsu ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Oliver Edward Walter ," Hamble, United Kingdom"," Baltimore, Maryland"
 Martin Button Inc. ," Thamesport, United Kingdom"," Oakland, California"
 Lucky Line Auto Parts ," Cagliari, Italy"," Norfolk, Virginia"
 Crawford Troy ," Hamble, United Kingdom"," Brunswick, Georgia"
 Manaco International Forwarders Inc ," Felixstowe, United Kingdom"," Miami, Florida"
 Caruso Giuseppe ," Genoa, Italy"," New York, New York"
" Bmw of North America, Llc "," Hamble, United Kingdom"," Brunswick, Georgia"
 101 Innovation Llc ," Nagoya, Japan"," Tacoma, Washington"
 Expedition Imports Inc. ," Antwerp, Belgium"," Oakland, California"
" Schumacher Cargo, "," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Manik Trechnologies Llc ," Hamble, United Kingdom"," Charleston, South Carolina"
 Rob Scott ," Kawasaki, Japan"," Tacoma, Washington"
 Canadian Cargo & Shipping Services ," Cartagena, Colombia"," Los Angeles, California"
 Atlantic Express Corp. ," Damietta, Egypt"," Charleston, South Carolina"
 Allshore Forwarders Ltd ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Kwame Amonh ," Halifax, NS, Canada"," New York/Newark Area, Newark, New Jersey"
 Quantum Sales Inc ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
