Cosignee,Origin,Destination
" Thai Feed Mills (Suanluang) Co., "," Gooch Island, BC, Canada"," Seattle, Washington"
 to Order ," Gooch Island, BC, Canada"," Seattle, Washington"
 to the Order of ," Gooch Island, BC, Canada"," Seattle, Washington"
" C.P. Cambodia Co.,Ltd "," Prince Rupert, BC, Canada"," Long Beach, California"
 to the Order of Woori Bank ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Andritz, Inc. "," Bremerhaven, Federal Republic of Germany"," New York, New York"
 to the Order of Hana Bank ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Cpm Wolverine Proctor ," Liverpool, United Kingdom"," Wilmington, North Carolina"
 Panca Patriot Prima ," Gooch Island, BC, Canada"," Seattle, Washington"
 Gold Coin Indonesia ," Gooch Island, BC, Canada"," Seattle, Washington"
 Suri Tani Pemuka ," Gooch Island, BC, Canada"," Seattle, Washington"
 Iqi Usa Bv C/O Stockton Ingredien ," Le Havre, France"," Oakland, California"
 Iqi Usa Bv C/O Stockton Ingredient ," Le Havre, France"," Oakland, California"
 Q & T Joint Stock Company (Q&T Jsc) ," Gooch Island, BC, Canada"," Seattle, Washington"
 Shanghai Uway Plasmech Llc ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Iqi Usa Bv On Behalf of Stockton I ," Le Havre, France"," Oakland, California"
 Stockton Ingredients ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Uren North America ," Antwerp, Belgium"," Houston, Texas"
" Uren North America, "," Antwerp, Belgium"," Houston, Texas"
 Georgia Biomass Llc ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Iqi Usa Bv On Behlaf of Stockton I ," Le Havre, France"," Charleston, South Carolina"
 Iqi Usa Bv/ Co Stockton Ingredient ," Antwerp, Belgium"," Chester, Pennsylvania"
 Iqi Usa Bv On Behalf of Stockton In ," Le Havre, France"," Charleston, South Carolina"
 Natu Oil Inc. ," Kajang, Malaysia"," Seattle, Washington"
 Natu Oil Services Inc. ," Kajang, Malaysia"," Seattle, Washington"
 Principle Solutions ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Island Town Foods ," Savu, Fiji Islands"," Oakland, California"
 Nutrient Concepts ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Charoen Pokphand Enterprise ," Gooch Island, BC, Canada"," Tacoma, Washington"
" S Thaicharoenporn Commercial Co., L "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Pt . Japfa Comfeed Indonesia Tbk ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Biomin N.a.,S.a.De C.V. "," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Avicola De Occidente Ca ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 Stephen Lee Lofts ," Saint John, NB, Canada"," West Palm Beach, Florida"
 Nutrient Concepts Attn. Mr. Jerry ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Ctcbio Inc ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to the Order of First Commercial ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Icm Building, Lizares Avenue "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Todd & Sargent ," Hamble, United Kingdom"," New York, New York"
" Thai Foods Feed Mills Co., Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Agrident Indonesia ," Gooch Island, BC, Canada"," Tacoma, Washington"
 to Order of Taichung Commercial ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Pt.Indojaya Agrinusa ," Gooch Island, BC, Canada"," Tacoma, Washington"
 International Care Ministries ," Gooch Island, BC, Canada"," Tacoma, Washington"
 International Care Minsitries ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Taeyoung Industry Corporation ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Hyundai Special Feed Ind. Co., Ltd. "," Gooch Island, BC, Canada"," Tacoma, Washington"
 Stockton Ingredients Services Corp. ," Le Havre, France"," Baltimore, Maryland"
 Agriworld Business Inc ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 Nutrient Concepts Inc ," Antwerp, Belgium"," Chester, Pennsylvania"
 An Khang Joint Stock Company ," Gooch Island, BC, Canada"," Tacoma, Washington"
