Cosignee,Origin,Destination
 Coaster Co.of America ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 Homecraft Furniture Inc ," Tanjung Pelepas, Malaysia"," Miami, Florida"
 Serrano'S Furniture ," Johore, Malaysia"," Oakland, California"
 Aaron Rents ," Johore, Malaysia"," Los Angeles, California"
" Poltrona Frau Group North America,I "," Genoa, Italy"," New York, New York"
 Global Distributors Inc. ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Design Plus C/O Agility Logistics ," Felixstowe, United Kingdom"," Charleston, South Carolina"
 Urrea Dando Vida Al Agua Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
 Dzine Elements ," Genoa, Italy"," New York, New York"
 Renault Do Brasil Com Particip Ltda ," Veracruz, Mexico"," Houston, Texas"
 Sermaparts Imports and Exports ," Durban, South Africa"," New York/Newark Area, Newark, New Jersey"
 Bb Trading ," Rotterdam, Netherlands"," Miami, Florida"
 Just Jorge Inc ," Bremerhaven, Federal Republic of Germany"," Miami, Florida"
 Surface Incorporated ," Leghorn, Italy"," Port Everglades, Florida"
 Nuova Lastra S.a. De C.V. ," Leghorn, Italy"," Port Everglades, Florida"
 Studio Italia Design Usa ," Leghorn, Italy"," Port Everglades, Florida"
 Mr R Sidholm ," Felixstowe, United Kingdom"," Miami, Florida"
 Kane Furniture Corp - ," Johore, Malaysia"," Jacksonville, Florida"
 Hive Modern Home Furnishings ," Genoa, Italy"," Houston, Texas"
 Furniture Mart - La ," Johore, Malaysia"," Los Angeles, California"
 Gardner White Furniture ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Royal Imports Group Inc ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Tesoro Woords Llc ," Manzanillo, Mexico"," Portland, Oregon"
 Just Jorge Inc. ," Bremerhaven, Federal Republic of Germany"," Port Everglades, Florida"
 Global Lighting ," Hamburg, Federal Republic of Germany"," New York, New York"
 Jones & Vining Inc ," Hamble, United Kingdom"," New York, New York"
 Ivan Smith ," Tanjung Pelepas, Malaysia"," Los Angeles, California"
 Freeds Furniture Whs ," Ho Chi Minh City, Vietnam"," Long Beach, California"
 Industrias Quetzal Sa De Cv ," Naples, Italy"," Port Everglades, Florida"
 Casa Mia Inc. ," La Spezia, Italy"," Port Everglades, Florida"
" Holbrook Exotic Hardwoods, Llc "," Freeport, Grand Bahama Island, Bahamas"," New Orleans, Louisiana"
 Belco ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Carl Zeiss Industrial Metrology Llc ," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
 Tramo Usa ," Genoa, Italy"," New York, New York"
 Jysk Linen N Furniture ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Gks Enterprises Llc ," Goteborg, Sweden"," New York, New York"
 Phillips-Van Heusen Corporation ," Colombo, Sri Lanka"," Savannah, Georgia"
 Mcdonald'S Furniture ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Garner White Furniture ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Lexdirect. ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Lex Direct ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Lexdirect ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Jr Furniture ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Ikea Distribution Services Inc. - W ," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
" Ligo Products,Inc "," Vung Tau, Vietnam"," Los Angeles, California"
 Royola Pacific Ltd of Ga ," Tanjung Pelepas, Malaysia"," Savannah, Georgia"
 White Diamond Hotels & Resorts  ," Barcelona, Spain"," Port Everglades, Florida"
 Design Materials Inc ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Werbung + Design Koerle C/O ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Mrs Rachel Jablo ," Hamburg, Federal Republic of Germany"," Oakland, California"
" Architectural Systems, Inc. "," Hamburg, Federal Republic of Germany"," New York, New York"
 Hd Direct Llc ," Algeciras, Spain"," New York/Newark Area, Newark, New Jersey"
 Werner Bernheim Ltda. ," Veracruz, Mexico"," Houston, Texas"
 Mendez & Co Inc ," Kingston, Jamaica"," San Juan, Puerto Rico"
 Notations Inc ," Chittagong, Bangladesh"," Los Angeles, California"
 Firefish Industries ," Auckland, New Zealand"," Oakland, California"
" Angler Sport Group, Llc "," Tokyo, Japan"," Tacoma, Washington"
 Spazio Washington Llc ," Algeciras, Spain"," Norfolk, Virginia"
 Compania Trans Maritima S.a. De C.V ," Leghorn, Italy"," Port Everglades, Florida"
 Benecki Homes ," Le Havre, France"," Charleston, South Carolina"
 R&R Scaffolding Ltd ," Valencia, Spain"," New York, New York"
 L'Excellence Designs ," Genoa, Italy"," Port Everglades, Florida"
 Carriage House Inc ," Genoa, Italy"," Port Everglades, Florida"
 Bon Balance Order Nature Showroom ," Genoa, Italy"," Port Everglades, Florida"
 Mego Importaciones S.a. De C.V. ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Maiden Stone ," Le Havre, France"," Charleston, South Carolina"
 Leonardi Benedetta Calle Sinaloa ," Genoa, Italy"," Port Everglades, Florida"
 Mr Nicola Bulgari ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Ted Baker Limited ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Ted Baker Ltd. ," Liverpool, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Om Gallery ," Manila, Philippines"," Oakland, California"
 Usona I.G.O.R. Inc. Trading ," Genoa, Italy"," New York, New York"
 Lido Stone Works ," Genoa, Italy"," New York/Newark Area, Newark, New Jersey"
 Paperproducts Design Us Inc. ," Antwerp, Belgium"," Oakland, California"
 Petitusa Llc ," Genoa, Italy"," Port Everglades, Florida"
" Steve Madden Retail,Inc "," Rotterdam, Netherlands"," New York, New York"
" Novem Car Interior Design, Inc. "," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Design Within Reach ," Le Havre, France"," Norfolk, Virginia"
 Sandolat Sa De Cv ," Valencia, Spain"," Port Everglades, Florida"
 Globe Import Ontario Ltd ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Cmpc Celulosa S.a. ," Gooch Island, BC, Canada"," Seattle, Washington"
 Living Design Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
 Glottman Anteprima ," Leghorn, Italy"," Port Everglades, Florida"
 Delta Rigging & Tools Inc. ," Thamesport, United Kingdom"," Houston, Texas"
 Brava Interiors Sa De Cv ," Leghorn, Italy"," Port Everglades, Florida"
" Catskill Craftsmen,Inc. "," Kajang, Malaysia"," New York, New York"
 R&T Furniture Distributor Inc ," Tanjung Pelepas, Malaysia"," Seattle, Washington"
 Kane Furniture Co. ," Johore, Malaysia"," Jacksonville, Florida"
 Wisteria ," Cape Town, South Africa"," Charleston, South Carolina"
 De La Espada New York Llc ," Porto de Sines, Portugal"," New York/Newark Area, Newark, New Jersey"
 Unto the Order of : ," Tanjung Pelepas, Malaysia"," New York/Newark Area, Newark, New Jersey"
 I Moderni Lifestyle ," Leghorn, Italy"," Port Everglades, Florida"
 Winport Group Llc ," Algeciras, Spain"," Houston, Texas"
 Werbung & Design Koerle ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Sandra Zelouf ," Genoa, Italy"," New York, New York"
 Pembroke Tile and Stone Co. Ltd. ," Genoa, Italy"," New York, New York"
 Acuagranjas Dos Lagos Sa De Cv ," Valencia, Spain"," Port Everglades, Florida"
 Est Hardware Inc ," Pointe a Pitre, Guadeloupe"," San Juan, Puerto Rico"
" Mego Importaciones Sa De Cv, "," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
" Nts W Usa, Llc "," Barcelona, Spain"," New York, New York"
" G F D Enterprise, Llc "," Tanjung Pelepas, Malaysia"," New York, New York"
 Stanislaus Food Products ," Hamburg, Federal Republic of Germany"," Oakland, California"
 Pj Warehouse Inc ," Tanjung Pelepas, Malaysia"," New York, New York"
 Illuminating Experience Llc ," La Spezia, Italy"," New York, New York"
 Roland Products Inc ," Hamburg, Federal Republic of Germany"," Los Angeles, California"
 Bellevue Arts Museum ," Rotterdam, Netherlands"," Los Angeles, California"
 Mr. Michael Bruno ," Tokyo, Japan"," New York, New York"
 Lighting Desing ," All Other Dominican Republic Ports, Dominican Republic"," San Juan, Puerto Rico"
 Novem Car Interior Design Mexico Sa ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Alterspatio Sa De Cv ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Textile Linen Corp ," Cartagena, Colombia"," New York, New York"
 Glass Form Usa Llc ," Ancona, Italy"," New York, New York"
 Maison Ethier St Jean Inc ," All Other Malaysia Ports, Malaysia"," Seattle, Washington"
" Cmrg Apparel,Llc, 555 Turnpike "," Colombo, Sri Lanka"," New York/Newark Area, Newark, New Jersey"
 Arkitektura Insitu ," Genoa, Italy"," Oakland, California"
 Cooritalia ," Leghorn, Italy"," Oakland, California"
 M2l Inc. ," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Novem Car Interior Design Mexico S. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 No Sabe Fallar S.a. De C.V. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Pinnacle Peak Trading Company ," Bremerhaven, Federal Republic of Germany"," Los Angeles, California"
" Acme Furniture Industry, Inc "," Johore, Malaysia"," New York, New York"
 Euromarket Design Dba Crate & B ," Laem Chabang, Thailand"," Oakland, California"
