Cosignee,Origin,Destination
 National Oilwell Dht Lp ," Hamble, United Kingdom"," Houston, Texas"
 Nov Downhole - Gulf Bank ," Hamble, United Kingdom"," Houston, Texas"
 Nov Downhole Willis ," Hamble, United Kingdom"," Houston, Texas"
 Witte Pumps & Technology Llc ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Chemineer Inc ," Felixstowe, United Kingdom"," New York, New York"
 Ebara International Corporation ," Genoa, Italy"," Savannah, Georgia"
 Nov Dht Rosenberg ," Felixstowe, United Kingdom"," Houston, Texas"
 Cam Compression - Oklahoma City ," Mina Raysut, Oman"," Houston, Texas"
 Lyall Thresher and Associates ," Genoa, Italy"," New York, New York"
 Sulzer Process Pumps Us Inc. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Selwood Ltd-Booth 705 ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Motores John Deeres.a.De C.V ," Cagliari, Italy"," Port Everglades, Florida"
 Concentric Itasca Inc ," Colombo, Sri Lanka"," Norfolk, Virginia"
" Sigma Corporation., "," Colombo, Sri Lanka"," New York, New York"
 Ampco Pumps Company ," Antwerp, Belgium"," New York, New York"
 Sulzer Pumps (Us) Inc ," Hamble, United Kingdom"," New York, New York"
 Sulzer Pumpen Gmbh ," Veracruz, Mexico"," Houston, Texas"
 Coldparts Usa Inc ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Sewage System Office Public Works ," Gooch Island, BC, Canada"," Tacoma, Washington"
" National Oilwell Dht, L.P "," Hamble, United Kingdom"," Houston, Texas"
 Valley Pipe & Supply Co. ," Cape Town, South Africa"," New York/Newark Area, Newark, New Jersey"
 Diversitech Corporation ," Hamble, United Kingdom"," Atlanta, Georgia"
" National-Oilwell Dht, L.P., "," Hamble, United Kingdom"," Houston, Texas"
" M/S. Sta-Rite Industries Llc., "," Colombo, Sri Lanka"," New York/Newark Area, Newark, New Jersey"
 Bombas Grundfos De Mexico S.a. De C ," Leghorn, Italy"," Port Everglades, Florida"
 Caribsupply Barbados Inc ," Genoa, Italy"," Port Everglades, Florida"
 a E Pumps and Mech Services Co Ltd ," Genoa, Italy"," Port Everglades, Florida"
 Rectorseal Corporation ," Felixstowe, United Kingdom"," New York/Newark Area, Newark, New Jersey"
 Bombas Grundfos De Mexico S.a. ," Genoa, Italy"," Port Everglades, Florida"
 Carnival Cruise Lines At Centergate ," La Spezia, Italy"," Port Everglades, Florida"
 Cameron (Process Valves) ," Colombo, Sri Lanka"," Houston, Texas"
 Sulzer Brasil S a ," Veracruz, Mexico"," Houston, Texas"
 Fairbanks Morse ," Colombo, Sri Lanka"," New York/Newark Area, Newark, New Jersey"
 Mono Pumps Ltd ," Thamesport, United Kingdom"," Houston, Texas"
 Air-Con Inc. ," Antwerp, Belgium"," San Juan, Puerto Rico"
 National Pump & Compressor ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Sigma Corporation ," Colombo, Sri Lanka"," New York, New York"
 Great Lakes Vacuum Llc ," Colombo, Sri Lanka"," New York, New York"
 Bombas Grundfos De Mexico S.a.De Cv ," Genoa, Italy"," Savannah, Georgia"
 Monoflo Inc ," Thamesport, United Kingdom"," Houston, Texas"
" Medina Forwarding Mexico, S.C. "," Rotterdam, Netherlands"," Charleston, South Carolina"
 Bsh Home Appliance Corporation ," Bremerhaven, Federal Republic of Germany"," Norfolk, Virginia"
 Nov Asep Elmar Ica ," Thamesport, United Kingdom"," Houston, Texas"
