Cosignee,Origin,Destination
 Axalta Coating Systems Colombia ," Veracruz, Mexico"," Houston, Texas"
 Akzo Nobel Inda Sa De Cv ," La Spezia, Italy"," Port Everglades, Florida"
 Richter Precision Inc ," Antwerp, Belgium"," Baltimore, Maryland"
 Sealsand Inc ," Ashdod, Israel"," New York/Newark Area, Newark, New Jersey"
 Sun Protect Comercio De Peliculas ," Altamira, Mexico"," Houston, Texas"
 De Jong Duke Llc ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Berman Bedding Inc ," Antwerp, Belgium"," New York, New York"
 Guala Closures De Mexico Sa ," Barcelona, Spain"," Savannah, Georgia"
 Sage Electrochromics ," Fos, France"," New York, New York"
 Upace Auto Corp ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Policrom Screens Usa ," La Spezia, Italy"," New York, New York"
 Akzo Nobel Coatings Inc. ," Genoa, Italy"," New York, New York"
 Gacimex S.C. Veracruz ," Rotterdam, Netherlands"," Charleston, South Carolina"
" Wundergrip, Inc. "," Bremerhaven, Federal Republic of Germany"," New York/Newark Area, Newark, New Jersey"
 Akzo Nobel Coatings Inc ," Genoa, Italy"," New York, New York"
 Axalta Coating Systems Colombia S.a ," Veracruz, Mexico"," Houston, Texas"
 Guala Closures De Mexico Sa De Cv ," Barcelona, Spain"," Port Everglades, Florida"
 Couplertec Electronic Rustproof ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Lexmark Internacional S.a. De C.V. ," Rotterdam, Netherlands"," Houston, Texas"
 Richter Precision Inc. ," Bremerhaven, Federal Republic of Germany"," New York, New York"
 North America Logistics Co. Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Dae Yang P&T Co Ltd ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Automotive Lighting Corporation ," Bremerhaven, Federal Republic of Germany"," Houston, Texas"
 Proyeccion Logistica Agencia ," Le Havre, France"," Charleston, South Carolina"
 Fna Polymer Group Inc ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Phoenix Packaging Operations Llc ," Rotterdam, Netherlands"," Norfolk, Virginia"
 Thermo Heating ," Le Havre, France"," New York, New York"
" Lubrizol Advanced Materials, Inc "," Hamburg, Federal Republic of Germany"," Norfolk, Virginia"
 Magic Transport Inc. ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Reschem Technologies Nz ," Rotterdam, Netherlands"," New York/Newark Area, Newark, New Jersey"
 Grupo Antolin De Mexico S.a. De Cv ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Reamco Inc ," Antwerp, Belgium"," Houston, Texas"
 the Standard Group ," Hamble, United Kingdom"," New York, New York"
 Global Ends Sa De Cv ," Barcelona, Spain"," Port Everglades, Florida"
 Axalta Coating Systems(Chang Chun) ," Gooch Island, BC, Canada"," Tacoma, Washington"
 Axalta Coating Systems ," Gooch Island, BC, Canada"," Tacoma, Washington"
" Papel Carton Y Derivados, Sa De Cv "," Barcelona, Spain"," Savannah, Georgia"
 Lord Corpoation ," Antwerp, Belgium"," Chester, Pennsylvania"
 Mario Zascynski ," Altamira, Mexico"," Houston, Texas"
 Continental Automotive Guadalajara ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Alltub Mexico Sa De Cv ," Genoa, Italy"," Port Everglades, Florida"
 Ihi Ionbond Greensboro ," Rotterdam, Netherlands"," Charleston, South Carolina"
 Biofilm S.a. ," Bremerhaven, Federal Republic of Germany"," Charleston, South Carolina"
 Hanita Coatings Usa Inc ," Bur Said, Egypt"," New York, New York"
 Sistemas Kinedyne S.a. De C.V. ," Antwerp, Belgium"," Charleston, South Carolina"
